risk_number,risk_name,round,criteria,actor_sector_category,actor_sector_name,vuln_resp_level,count,total,pct
6.5,6.5 Governance failure,3,Vulnerability,Actor,Affected Stakeholder,Extremely vulnerable,87,103,84.5
6.5,6.5 Governance failure,3,Vulnerability,Actor,Affected Stakeholder,Highly vulnerable,10,103,9.7
6.5,6.5 Governance failure,3,Vulnerability,Actor,Affected Stakeholder,Moderately vulnerable,5,103,4.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Accommodation,Don't Know/Unsure,3,112,2.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Accommodation,Extremely vulnerable,10,112,8.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Accommodation,Highly vulnerable,19,112,17.0
6.5,6.5 Governance failure,3,Vulnerability,Sector,Accommodation,Minimally vulnerable,24,112,21.4
6.5,6.5 Governance failure,3,Vulnerability,Sector,Accommodation,Moderately vulnerable,53,112,47.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Accommodation,Not at all vulnerable,3,112,2.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Agriculture,Don't Know/Unsure,3,113,2.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Agriculture,Extremely vulnerable,11,113,9.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Agriculture,Highly vulnerable,23,113,20.4
6.5,6.5 Governance failure,3,Vulnerability,Sector,Agriculture,Minimally vulnerable,11,113,9.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Agriculture,Moderately vulnerable,64,113,56.6
6.5,6.5 Governance failure,3,Vulnerability,Sector,Agriculture,Not at all vulnerable,1,113,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Arts,Don't Know/Unsure,1,112,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Arts,Extremely vulnerable,14,112,12.5
6.5,6.5 Governance failure,3,Vulnerability,Sector,Arts,Highly vulnerable,44,112,39.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Arts,Minimally vulnerable,16,112,14.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Arts,Moderately vulnerable,37,112,33.0
6.5,6.5 Governance failure,3,Vulnerability,Sector,Education,Don't Know/Unsure,1,108,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Education,Extremely vulnerable,26,108,24.1
6.5,6.5 Governance failure,3,Vulnerability,Sector,Education,Highly vulnerable,69,108,63.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Education,Moderately vulnerable,12,108,11.1
6.5,6.5 Governance failure,3,Vulnerability,Sector,Finance,Extremely vulnerable,91,112,81.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Finance,Highly vulnerable,17,112,15.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Finance,Moderately vulnerable,4,112,3.6
6.5,6.5 Governance failure,3,Vulnerability,Sector,Healthcare,Don't Know/Unsure,1,113,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Healthcare,Extremely vulnerable,71,113,62.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Healthcare,Highly vulnerable,32,113,28.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Healthcare,Minimally vulnerable,2,113,1.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Healthcare,Moderately vulnerable,7,113,6.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Information,Extremely vulnerable,83,113,73.5
6.5,6.5 Governance failure,3,Vulnerability,Sector,Information,Highly vulnerable,27,113,23.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Information,Moderately vulnerable,3,113,2.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Management,Don't Know/Unsure,2,113,1.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Management,Extremely vulnerable,15,113,13.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Management,Highly vulnerable,57,113,50.4
6.5,6.5 Governance failure,3,Vulnerability,Sector,Management,Minimally vulnerable,7,113,6.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Management,Moderately vulnerable,32,113,28.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,National Security,Don't Know/Unsure,1,112,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,National Security,Extremely vulnerable,88,112,78.6
6.5,6.5 Governance failure,3,Vulnerability,Sector,National Security,Highly vulnerable,18,112,16.1
6.5,6.5 Governance failure,3,Vulnerability,Sector,National Security,Moderately vulnerable,5,112,4.5
6.5,6.5 Governance failure,3,Vulnerability,Sector,Professional,Don't Know/Unsure,1,112,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Professional,Extremely vulnerable,17,112,15.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Professional,Highly vulnerable,62,112,55.4
6.5,6.5 Governance failure,3,Vulnerability,Sector,Professional,Minimally vulnerable,4,112,3.6
6.5,6.5 Governance failure,3,Vulnerability,Sector,Professional,Moderately vulnerable,28,112,25.0
6.5,6.5 Governance failure,3,Vulnerability,Sector,Public Administration,Don't Know/Unsure,1,112,0.9
6.5,6.5 Governance failure,3,Vulnerability,Sector,Public Administration,Extremely vulnerable,47,112,42.0
6.5,6.5 Governance failure,3,Vulnerability,Sector,Public Administration,Highly vulnerable,56,112,50.0
6.5,6.5 Governance failure,3,Vulnerability,Sector,Public Administration,Moderately vulnerable,8,112,7.1
6.5,6.5 Governance failure,3,Vulnerability,Sector,Real Estate,Don't Know/Unsure,3,112,2.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Real Estate,Extremely vulnerable,16,112,14.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Real Estate,Highly vulnerable,17,112,15.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Real Estate,Minimally vulnerable,17,112,15.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Real Estate,Moderately vulnerable,59,112,52.7
6.5,6.5 Governance failure,3,Vulnerability,Sector,Scientific,Don't Know/Unsure,2,113,1.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Scientific,Extremely vulnerable,31,113,27.4
6.5,6.5 Governance failure,3,Vulnerability,Sector,Scientific,Highly vulnerable,66,113,58.4
6.5,6.5 Governance failure,3,Vulnerability,Sector,Scientific,Minimally vulnerable,2,113,1.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Scientific,Moderately vulnerable,12,113,10.6
6.5,6.5 Governance failure,3,Vulnerability,Sector,Trade,Don't Know/Unsure,2,112,1.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Trade,Extremely vulnerable,16,112,14.3
6.5,6.5 Governance failure,3,Vulnerability,Sector,Trade,Highly vulnerable,65,112,58.0
6.5,6.5 Governance failure,3,Vulnerability,Sector,Trade,Minimally vulnerable,7,112,6.2
6.5,6.5 Governance failure,3,Vulnerability,Sector,Trade,Moderately vulnerable,21,112,18.8
6.5,6.5 Governance failure,3,Vulnerability,Sector,Trade,Not at all vulnerable,1,112,0.9
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Deployer,Highly responsible,12,30,40.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Deployer,Minimally responsible,1,30,3.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Deployer,Moderately responsible,2,30,6.7
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Deployer,Primarily responsible,15,30,50.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (General-purpose AI),Highly responsible,4,30,13.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (General-purpose AI),Moderately responsible,6,30,20.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (General-purpose AI),Not at all responsible,1,30,3.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (General-purpose AI),Primarily responsible,19,30,63.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (Specialised AI),Highly responsible,9,21,42.9
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (Specialised AI),Minimally responsible,2,21,9.5
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (Specialised AI),Moderately responsible,1,21,4.8
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Developer (Specialised AI),Primarily responsible,9,21,42.9
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Governance Actor,Highly responsible,8,30,26.7
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Governance Actor,Minimally responsible,1,30,3.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Governance Actor,Moderately responsible,3,30,10.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Governance Actor,Primarily responsible,18,30,60.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Infrastructure Provider,Highly responsible,3,22,13.6
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Infrastructure Provider,Moderately responsible,2,22,9.1
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI Infrastructure Provider,Primarily responsible,17,22,77.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI User,Highly responsible,6,30,20.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI User,Minimally responsible,11,30,36.7
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI User,Moderately responsible,8,30,26.7
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI User,Not at all responsible,4,30,13.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,AI User,Primarily responsible,1,30,3.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,Affected Stakeholder,Highly responsible,2,21,9.5
6.6,6.6 Environmental harm,1,Responsibility,Actor,Affected Stakeholder,Minimally responsible,4,21,19.0
6.6,6.6 Environmental harm,1,Responsibility,Actor,Affected Stakeholder,Moderately responsible,3,21,14.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,Affected Stakeholder,Not at all responsible,7,21,33.3
6.6,6.6 Environmental harm,1,Responsibility,Actor,Affected Stakeholder,Primarily responsible,5,21,23.8
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Deployer,Extremely vulnerable,9,30,30.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Deployer,Highly vulnerable,9,30,30.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Deployer,Minimally vulnerable,7,30,23.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Deployer,Moderately vulnerable,4,30,13.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Deployer,Not at all vulnerable,1,30,3.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (General-purpose AI),Extremely vulnerable,8,30,26.7
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (General-purpose AI),Highly vulnerable,9,30,30.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (General-purpose AI),Minimally vulnerable,7,30,23.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (General-purpose AI),Moderately vulnerable,3,30,10.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (General-purpose AI),Not at all vulnerable,3,30,10.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (Specialised AI),Extremely vulnerable,5,21,23.8
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (Specialised AI),Highly vulnerable,5,21,23.8
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (Specialised AI),Minimally vulnerable,6,21,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (Specialised AI),Moderately vulnerable,3,21,14.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Developer (Specialised AI),Not at all vulnerable,2,21,9.5
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Governance Actor,Extremely vulnerable,10,30,33.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Governance Actor,Highly vulnerable,4,30,13.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Governance Actor,Minimally vulnerable,7,30,23.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Governance Actor,Moderately vulnerable,9,30,30.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Infrastructure Provider,Extremely vulnerable,9,21,42.9
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Infrastructure Provider,Highly vulnerable,4,21,19.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Infrastructure Provider,Minimally vulnerable,4,21,19.0
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Infrastructure Provider,Moderately vulnerable,2,21,9.5
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI Infrastructure Provider,Not at all vulnerable,2,21,9.5
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI User,Extremely vulnerable,13,30,43.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI User,Highly vulnerable,4,30,13.3
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI User,Minimally vulnerable,11,30,36.7
6.6,6.6 Environmental harm,1,Vulnerability,Actor,AI User,Moderately vulnerable,2,30,6.7
6.6,6.6 Environmental harm,1,Vulnerability,Actor,Affected Stakeholder,Extremely vulnerable,12,22,54.5
6.6,6.6 Environmental harm,1,Vulnerability,Actor,Affected Stakeholder,Highly vulnerable,3,22,13.6
6.6,6.6 Environmental harm,1,Vulnerability,Actor,Affected Stakeholder,Minimally vulnerable,5,22,22.7
6.6,6.6 Environmental harm,1,Vulnerability,Actor,Affected Stakeholder,Moderately vulnerable,2,22,9.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Accommodation,Extremely vulnerable,10,27,37.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Accommodation,Highly vulnerable,5,27,18.5
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Accommodation,Minimally vulnerable,6,27,22.2
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Accommodation,Moderately vulnerable,6,27,22.2
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Agriculture,Extremely vulnerable,19,28,67.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Agriculture,Highly vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Agriculture,Minimally vulnerable,2,28,7.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Agriculture,Moderately vulnerable,2,28,7.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Arts,Extremely vulnerable,8,28,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Arts,Highly vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Arts,Minimally vulnerable,6,28,21.4
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Arts,Moderately vulnerable,9,28,32.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Education,Extremely vulnerable,8,28,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Education,Highly vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Education,Minimally vulnerable,6,28,21.4
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Education,Moderately vulnerable,9,28,32.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Finance,Extremely vulnerable,12,28,42.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Finance,Highly vulnerable,4,28,14.3
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Finance,Minimally vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Finance,Moderately vulnerable,6,28,21.4
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Finance,Not at all vulnerable,1,28,3.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Healthcare,Extremely vulnerable,12,28,42.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Healthcare,Highly vulnerable,7,28,25.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Healthcare,Minimally vulnerable,4,28,14.3
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Healthcare,Moderately vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Information,Extremely vulnerable,10,28,35.7
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Information,Highly vulnerable,7,28,25.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Information,Minimally vulnerable,3,28,10.7
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Information,Moderately vulnerable,8,28,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Management,Extremely vulnerable,9,28,32.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Management,Highly vulnerable,3,28,10.7
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Management,Minimally vulnerable,7,28,25.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Management,Moderately vulnerable,9,28,32.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,National Security,Extremely vulnerable,17,27,63.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,National Security,Highly vulnerable,4,27,14.8
6.6,6.6 Environmental harm,1,Vulnerability,Sector,National Security,Minimally vulnerable,4,27,14.8
6.6,6.6 Environmental harm,1,Vulnerability,Sector,National Security,Moderately vulnerable,2,27,7.4
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Professional,Extremely vulnerable,8,28,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Professional,Highly vulnerable,4,28,14.3
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Professional,Minimally vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Professional,Moderately vulnerable,11,28,39.3
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Public Administration,Extremely vulnerable,12,28,42.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Public Administration,Highly vulnerable,7,28,25.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Public Administration,Minimally vulnerable,4,28,14.3
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Public Administration,Moderately vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Real Estate,Extremely vulnerable,10,28,35.7
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Real Estate,Highly vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Real Estate,Minimally vulnerable,8,28,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Real Estate,Moderately vulnerable,5,28,17.9
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Scientific,Extremely vulnerable,8,28,28.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Scientific,Highly vulnerable,11,28,39.3
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Scientific,Minimally vulnerable,7,28,25.0
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Scientific,Moderately vulnerable,2,28,7.1
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Trade,Extremely vulnerable,15,28,53.6
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Trade,Highly vulnerable,6,28,21.4
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Trade,Minimally vulnerable,3,28,10.7
6.6,6.6 Environmental harm,1,Vulnerability,Sector,Trade,Moderately vulnerable,4,28,14.3
6.6,6.6 Environmental harm,2,Responsibility,Actor,AI Deployer,Highly responsible,9,25,36.0
6.6,6.6 Environmental harm,2,Responsibility,Actor,AI Deployer,Minimally responsible,1,25,4.0
6.6,6.6 Environmental harm,2,Responsibility,Actor,AI Deployer,Moderately responsible,1,25,4.0
6.6,6.6 Environmental harm,2,Responsibility,Actor,AI Deployer,Primarily responsible,14,25,56.0
6.6,6.6 Environmental harm,2,Responsibility,Actor,AI Developer (General-purpose AI),Highly responsible,4,25,16.0
